year,scenario,idhh,dwt,n_person_rows,combined_first,weighted_monthly_expenditure,expenditure_share,yds,bsa00_s_first,bsa00_s_maximum,bsa00_s_sum_all_rows,bsa00_s_sum_unique_positive,bsarg_s_first,bsarg_s_maximum,bsarg_s_sum_all_rows,bsarg_s_sum_unique_positive,bsa00_s_n_positive_rows,bsa00_s_n_unique_positive,bsarg_s_n_positive_rows,bsarg_s_n_unique_positive,imv_only_first,combined_maximum,imv_only_maximum,combined_sum_all_rows,imv_only_sum_all_rows,combined_sum_unique_positive,imv_only_sum_unique_positive
2019,combined_maximum,19430,1161.13,2,,1013283.3171000001,0.025716368849029326,3577.7,0.0,0.0,0.0,0.0,872.67,872.67,872.67,872.67,0,0,1,1,,872.67,,,,,
2019,combined_maximum,38,1112.72,1,,979193.6,0.024851197456084988,1657.31,0.0,0.0,0.0,0.0,880.0,880.0,880.0,880.0,0,0,1,1,,880.0,,,,,
2019,combined_maximum,6476,841.24,2,,950601.2,0.024125543838512974,810.26,0.0,0.0,0.0,0.0,1130.0,1130.0,1130.0,1130.0,0,0,1,1,,1130.0,,,,,
2019,combined_maximum,21083,872.54,2,,941235.0742,0.023887838606723947,3035.01,597.4,597.4,597.4,597.4,481.33,481.33,481.33,481.33,1,1,1,1,,1078.73,,,,,
2019,combined_maximum,6164,821.71,2,,927653.0703000001,0.023543137558056745,1223.57,0.0,0.0,0.0,0.0,1128.93,1128.93,1128.93,1128.93,0,0,1,1,,1128.93,,,,,
2019,combined_maximum,17724,847.89,2,,909150.0525,0.023073544875995444,7695.66,0.0,0.0,0.0,0.0,1072.25,1072.25,1072.25,1072.25,0,0,1,1,,1072.25,,,,,
2019,imv_only_maximum,2588,1803.46,3,,1207903.4042,0.14806117000643532,732.2,0.0,669.77,669.77,669.77,0.0,451.64,451.64,451.64,1,1,1,1,,,669.77,,,,
2019,imv_only_maximum,2556,1141.31,2,,961565.0880999999,0.11786575936982283,3201.83,0.0,842.51,842.51,842.51,0.0,435.56,435.56,435.56,1,1,1,1,,,842.51,,,,
2019,imv_only_maximum,3,2559.36,3,,811265.9328000001,0.09944254050371203,586.92,316.98,316.98,316.98,316.98,405.86,405.86,405.86,405.86,1,1,1,1,,,316.98,,,,
2019,imv_only_maximum,4111,1370.61,1,,759701.7107999999,0.09312195310140392,375.0,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,554.28,,,,
2019,imv_only_maximum,967,1363.77,1,,755910.4356,0.09265722997869681,1500.2,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,554.28,,,,
2019,imv_only_maximum,6145,2424.84,3,,644352.7332000001,0.07898282200605497,3125.03,0.0,265.73,265.73,265.73,0.0,451.64,451.64,451.64,1,1,1,1,,,265.73,,,,
2019,imv_only_maximum,21083,872.54,2,,521255.39599999995,0.06389392027174796,3035.01,597.4,597.4,597.4,597.4,481.33,481.33,481.33,481.33,1,1,1,1,,,597.4,,,,
2019,imv_only_maximum,18502,2537.29,2,,515932.5486,0.06324146163054423,222.12,203.34,203.34,203.34,203.34,481.33,481.33,481.33,481.33,1,1,1,1,,,203.34,,,,
2019,imv_only_maximum,17465,615.21,4,,487738.488,0.05978551839439357,2015.0,792.8,792.8,792.8,792.8,106.17,106.17,106.17,106.17,1,1,1,1,,,792.8,,,,
2019,imv_only_maximum,21033,594.9,2,,428667.093,0.05254472428188345,1997.23,720.57,720.57,720.57,720.57,481.33,481.33,481.33,481.33,1,1,1,1,,,720.57,,,,
2019,imv_only_maximum,17656,500.77,2,,421903.7327,0.051715691897579255,2561.8,0.0,842.51,842.51,842.51,0.0,435.56,435.56,435.56,1,1,1,1,,,842.51,,,,
2019,imv_only_maximum,17567,344.86,1,,191149.0008,0.023430470189587237,900.0,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,554.28,,,,
2019,imv_only_maximum,17501,581.47,4,,136174.45930000002,0.016691856069654173,866.28,0.0,234.19,234.19,234.19,0.0,251.95,251.95,251.95,1,1,1,1,,,234.19,,,,
2019,imv_only_maximum,6156,725.53,2,,98258.5279,0.012044235121283855,472.9,135.43,135.43,135.43,135.43,385.56,385.56,385.56,385.56,1,1,1,1,,,135.43,,,,
2019,imv_only_maximum,17221,543.44,5,,93428.2048,0.011452148628929957,2274.83,0.0,171.92,171.92,171.92,0.0,0.0,0.0,0.0,1,1,0,0,,,171.92,,,,
2019,imv_only_maximum,9442,549.83,4,,68849.7126,0.008439390903873082,1144.04,0.0,125.22,125.22,125.22,0.0,0.0,0.0,0.0,1,1,0,0,,,125.22,,,,
2019,imv_only_maximum,17632,777.14,4,,54081.172600000005,0.006629107644397491,2187.68,69.59,69.59,69.59,69.59,0.0,0.0,0.0,0.0,1,1,0,0,,,69.59,,,,
2019,combined_sum_all_rows,21084,2574.81,1,,2265832.8,0.05750513311695861,899.28,0.0,0.0,0.0,0.0,880.0,880.0,880.0,880.0,0,0,1,1,,,,880.0,,,
2019,combined_sum_all_rows,2588,1803.46,3,,2022418.0786,0.05132745047562056,732.2,0.0,669.77,669.77,669.77,0.0,451.64,451.64,451.64,1,1,1,1,,,,1121.4099999999999,,,
2019,combined_sum_all_rows,3,2559.36,3,,1850007.7824000001,0.04695180676805518,586.92,316.98,316.98,316.98,316.98,405.86,405.86,405.86,405.86,1,1,1,1,,,,722.84,,,
2019,combined_sum_all_rows,6145,2424.84,3,,1739507.4708,0.044147391928609205,3125.03,0.0,265.73,265.73,265.73,0.0,451.64,451.64,451.64,1,1,1,1,,,,717.37,,,
2019,combined_sum_all_rows,18502,2537.29,2,,1737206.3442999998,0.044088991067918394,222.12,203.34,203.34,203.34,203.34,481.33,481.33,481.33,481.33,1,1,1,1,,,,684.67,,,
2019,combined_sum_all_rows,21090,1959.78,1,,1721294.3717999998,0.04368515716774452,1059.23,0.0,0.0,0.0,0.0,878.31,878.31,878.31,878.31,0,0,1,1,,,,878.31,,,
2019,combined_sum_all_rows,2556,1141.31,2,,1458674.0717,0.03702005137685558,3201.83,0.0,842.51,842.51,842.51,0.0,435.56,435.56,435.56,1,1,1,1,,,,1278.07,,,
2019,combined_sum_all_rows,19399,1259.18,2,,1422873.4000000001,0.03611145724237883,3328.28,0.0,0.0,0.0,0.0,1130.0,1130.0,1130.0,1130.0,0,0,1,1,,,,1130.0,,,
2019,combined_sum_all_rows,21109,1517.71,1,,1334628.6427,0.03387187164038286,1249.78,0.0,0.0,0.0,0.0,879.37,879.37,879.37,879.37,0,0,1,1,,,,879.37,,,
2019,combined_sum_all_rows,4111,1370.61,1,,1281931.5329999998,0.032534458611417315,375.0,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,935.3,,,
2019,combined_sum_all_rows,967,1363.77,1,,1275534.081,0.032372096088962285,1500.2,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,935.3,,,
2019,combined_sum_all_rows,969,1047.34,2,,1233557.052,0.03130675064930785,1089.37,0.0,0.0,0.0,0.0,1177.8,1177.8,1177.8,1177.8,0,0,1,1,,,,1177.8,,,
2019,combined_sum_all_rows,2631,1109.37,2,,1208858.3016,0.030679914931520322,1106.1,0.0,0.0,0.0,0.0,1089.68,1089.68,1089.68,1089.68,0,0,1,1,,,,1089.68,,,
2019,combined_sum_all_rows,4099,963.5,2,,1088755.0,0.027631783424952747,3138.92,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0,1130.0,0,0,1,1,,,,1130.0,,,
2019,combined_sum_all_rows,19430,1161.13,2,,1013283.3171000001,0.025716368849029326,3577.7,0.0,0.0,0.0,0.0,872.67,872.67,872.67,872.67,0,0,1,1,,,,872.67,,,
2019,combined_sum_all_rows,38,1112.72,1,,979193.6,0.024851197456084988,1657.31,0.0,0.0,0.0,0.0,880.0,880.0,880.0,880.0,0,0,1,1,,,,880.0,,,
2019,combined_sum_all_rows,6476,841.24,2,,950601.2,0.024125543838512974,810.26,0.0,0.0,0.0,0.0,1130.0,1130.0,1130.0,1130.0,0,0,1,1,,,,1130.0,,,
2019,combined_sum_all_rows,21083,872.54,2,,941235.0742,0.023887838606723947,3035.01,597.4,597.4,597.4,597.4,481.33,481.33,481.33,481.33,1,1,1,1,,,,1078.73,,,
2019,combined_sum_all_rows,6164,821.71,2,,927653.0703000001,0.023543137558056745,1223.57,0.0,0.0,0.0,0.0,1128.93,1128.93,1128.93,1128.93,0,0,1,1,,,,1128.93,,,
2019,combined_sum_all_rows,17724,847.89,2,,909150.0525,0.023073544875995444,7695.66,0.0,0.0,0.0,0.0,1072.25,1072.25,1072.25,1072.25,0,0,1,1,,,,1072.25,,,
2019,imv_only_sum_all_rows,2588,1803.46,3,,1207903.4042,0.14806117000643532,732.2,0.0,669.77,669.77,669.77,0.0,451.64,451.64,451.64,1,1,1,1,,,,,669.77,,
2019,imv_only_sum_all_rows,2556,1141.31,2,,961565.0880999999,0.11786575936982283,3201.83,0.0,842.51,842.51,842.51,0.0,435.56,435.56,435.56,1,1,1,1,,,,,842.51,,
2019,imv_only_sum_all_rows,3,2559.36,3,,811265.9328000001,0.09944254050371203,586.92,316.98,316.98,316.98,316.98,405.86,405.86,405.86,405.86,1,1,1,1,,,,,316.98,,
2019,imv_only_sum_all_rows,4111,1370.61,1,,759701.7107999999,0.09312195310140392,375.0,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,,554.28,,
2019,imv_only_sum_all_rows,967,1363.77,1,,755910.4356,0.09265722997869681,1500.2,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,,554.28,,
2019,imv_only_sum_all_rows,6145,2424.84,3,,644352.7332000001,0.07898282200605497,3125.03,0.0,265.73,265.73,265.73,0.0,451.64,451.64,451.64,1,1,1,1,,,,,265.73,,
2019,imv_only_sum_all_rows,21083,872.54,2,,521255.39599999995,0.06389392027174796,3035.01,597.4,597.4,597.4,597.4,481.33,481.33,481.33,481.33,1,1,1,1,,,,,597.4,,
2019,imv_only_sum_all_rows,18502,2537.29,2,,515932.5486,0.06324146163054423,222.12,203.34,203.34,203.34,203.34,481.33,481.33,481.33,481.33,1,1,1,1,,,,,203.34,,
2019,imv_only_sum_all_rows,17465,615.21,4,,487738.488,0.05978551839439357,2015.0,792.8,792.8,792.8,792.8,106.17,106.17,106.17,106.17,1,1,1,1,,,,,792.8,,
2019,imv_only_sum_all_rows,21033,594.9,2,,428667.093,0.05254472428188345,1997.23,720.57,720.57,720.57,720.57,481.33,481.33,481.33,481.33,1,1,1,1,,,,,720.57,,
2019,imv_only_sum_all_rows,17656,500.77,2,,421903.7327,0.051715691897579255,2561.8,0.0,842.51,842.51,842.51,0.0,435.56,435.56,435.56,1,1,1,1,,,,,842.51,,
2019,imv_only_sum_all_rows,17567,344.86,1,,191149.0008,0.023430470189587237,900.0,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,,554.28,,
2019,imv_only_sum_all_rows,17501,581.47,4,,136174.45930000002,0.016691856069654173,866.28,0.0,234.19,234.19,234.19,0.0,251.95,251.95,251.95,1,1,1,1,,,,,234.19,,
2019,imv_only_sum_all_rows,6156,725.53,2,,98258.5279,0.012044235121283855,472.9,135.43,135.43,135.43,135.43,385.56,385.56,385.56,385.56,1,1,1,1,,,,,135.43,,
2019,imv_only_sum_all_rows,17221,543.44,5,,93428.2048,0.011452148628929957,2274.83,0.0,171.92,171.92,171.92,0.0,0.0,0.0,0.0,1,1,0,0,,,,,171.92,,
2019,imv_only_sum_all_rows,9442,549.83,4,,68849.7126,0.008439390903873082,1144.04,0.0,125.22,125.22,125.22,0.0,0.0,0.0,0.0,1,1,0,0,,,,,125.22,,
2019,imv_only_sum_all_rows,17632,777.14,4,,54081.172600000005,0.006629107644397491,2187.68,69.59,69.59,69.59,69.59,0.0,0.0,0.0,0.0,1,1,0,0,,,,,69.59,,
2019,combined_sum_unique_positive,21084,2574.81,1,,2265832.8,0.05750513311695861,899.28,0.0,0.0,0.0,0.0,880.0,880.0,880.0,880.0,0,0,1,1,,,,,,880.0,
2019,combined_sum_unique_positive,2588,1803.46,3,,2022418.0786,0.05132745047562056,732.2,0.0,669.77,669.77,669.77,0.0,451.64,451.64,451.64,1,1,1,1,,,,,,1121.4099999999999,
2019,combined_sum_unique_positive,3,2559.36,3,,1850007.7824000001,0.04695180676805518,586.92,316.98,316.98,316.98,316.98,405.86,405.86,405.86,405.86,1,1,1,1,,,,,,722.84,
2019,combined_sum_unique_positive,6145,2424.84,3,,1739507.4708,0.044147391928609205,3125.03,0.0,265.73,265.73,265.73,0.0,451.64,451.64,451.64,1,1,1,1,,,,,,717.37,
2019,combined_sum_unique_positive,18502,2537.29,2,,1737206.3442999998,0.044088991067918394,222.12,203.34,203.34,203.34,203.34,481.33,481.33,481.33,481.33,1,1,1,1,,,,,,684.67,
2019,combined_sum_unique_positive,21090,1959.78,1,,1721294.3717999998,0.04368515716774452,1059.23,0.0,0.0,0.0,0.0,878.31,878.31,878.31,878.31,0,0,1,1,,,,,,878.31,
2019,combined_sum_unique_positive,2556,1141.31,2,,1458674.0717,0.03702005137685558,3201.83,0.0,842.51,842.51,842.51,0.0,435.56,435.56,435.56,1,1,1,1,,,,,,1278.07,
2019,combined_sum_unique_positive,19399,1259.18,2,,1422873.4000000001,0.03611145724237883,3328.28,0.0,0.0,0.0,0.0,1130.0,1130.0,1130.0,1130.0,0,0,1,1,,,,,,1130.0,
2019,combined_sum_unique_positive,21109,1517.71,1,,1334628.6427,0.03387187164038286,1249.78,0.0,0.0,0.0,0.0,879.37,879.37,879.37,879.37,0,0,1,1,,,,,,879.37,
2019,combined_sum_unique_positive,4111,1370.61,1,,1281931.5329999998,0.032534458611417315,375.0,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,,,935.3,
2019,combined_sum_unique_positive,967,1363.77,1,,1275534.081,0.032372096088962285,1500.2,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,,,935.3,
2019,combined_sum_unique_positive,969,1047.34,2,,1233557.052,0.03130675064930785,1089.37,0.0,0.0,0.0,0.0,1177.8,1177.8,1177.8,1177.8,0,0,1,1,,,,,,1177.8,
2019,combined_sum_unique_positive,2631,1109.37,2,,1208858.3016,0.030679914931520322,1106.1,0.0,0.0,0.0,0.0,1089.68,1089.68,1089.68,1089.68,0,0,1,1,,,,,,1089.68,
2019,combined_sum_unique_positive,4099,963.5,2,,1088755.0,0.027631783424952747,3138.92,0.0,0.0,0.0,0.0,0.0,1130.0,1130.0,1130.0,0,0,1,1,,,,,,1130.0,
2019,combined_sum_unique_positive,19430,1161.13,2,,1013283.3171000001,0.025716368849029326,3577.7,0.0,0.0,0.0,0.0,872.67,872.67,872.67,872.67,0,0,1,1,,,,,,872.67,
2019,combined_sum_unique_positive,38,1112.72,1,,979193.6,0.024851197456084988,1657.31,0.0,0.0,0.0,0.0,880.0,880.0,880.0,880.0,0,0,1,1,,,,,,880.0,
2019,combined_sum_unique_positive,6476,841.24,2,,950601.2,0.024125543838512974,810.26,0.0,0.0,0.0,0.0,1130.0,1130.0,1130.0,1130.0,0,0,1,1,,,,,,1130.0,
2019,combined_sum_unique_positive,21083,872.54,2,,941235.0742,0.023887838606723947,3035.01,597.4,597.4,597.4,597.4,481.33,481.33,481.33,481.33,1,1,1,1,,,,,,1078.73,
2019,combined_sum_unique_positive,6164,821.71,2,,927653.0703000001,0.023543137558056745,1223.57,0.0,0.0,0.0,0.0,1128.93,1128.93,1128.93,1128.93,0,0,1,1,,,,,,1128.93,
2019,combined_sum_unique_positive,17724,847.89,2,,909150.0525,0.023073544875995444,7695.66,0.0,0.0,0.0,0.0,1072.25,1072.25,1072.25,1072.25,0,0,1,1,,,,,,1072.25,
2019,imv_only_sum_unique_positive,2588,1803.46,3,,1207903.4042,0.14806117000643532,732.2,0.0,669.77,669.77,669.77,0.0,451.64,451.64,451.64,1,1,1,1,,,,,,,669.77
2019,imv_only_sum_unique_positive,2556,1141.31,2,,961565.0880999999,0.11786575936982283,3201.83,0.0,842.51,842.51,842.51,0.0,435.56,435.56,435.56,1,1,1,1,,,,,,,842.51
2019,imv_only_sum_unique_positive,3,2559.36,3,,811265.9328000001,0.09944254050371203,586.92,316.98,316.98,316.98,316.98,405.86,405.86,405.86,405.86,1,1,1,1,,,,,,,316.98
2019,imv_only_sum_unique_positive,4111,1370.61,1,,759701.7107999999,0.09312195310140392,375.0,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,,,,554.28
2019,imv_only_sum_unique_positive,967,1363.77,1,,755910.4356,0.09265722997869681,1500.2,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,,,,554.28
2019,imv_only_sum_unique_positive,6145,2424.84,3,,644352.7332000001,0.07898282200605497,3125.03,0.0,265.73,265.73,265.73,0.0,451.64,451.64,451.64,1,1,1,1,,,,,,,265.73
2019,imv_only_sum_unique_positive,21083,872.54,2,,521255.39599999995,0.06389392027174796,3035.01,597.4,597.4,597.4,597.4,481.33,481.33,481.33,481.33,1,1,1,1,,,,,,,597.4
2019,imv_only_sum_unique_positive,18502,2537.29,2,,515932.5486,0.06324146163054423,222.12,203.34,203.34,203.34,203.34,481.33,481.33,481.33,481.33,1,1,1,1,,,,,,,203.34
2019,imv_only_sum_unique_positive,17465,615.21,4,,487738.488,0.05978551839439357,2015.0,792.8,792.8,792.8,792.8,106.17,106.17,106.17,106.17,1,1,1,1,,,,,,,792.8
2019,imv_only_sum_unique_positive,21033,594.9,2,,428667.093,0.05254472428188345,1997.23,720.57,720.57,720.57,720.57,481.33,481.33,481.33,481.33,1,1,1,1,,,,,,,720.57
2019,imv_only_sum_unique_positive,17656,500.77,2,,421903.7327,0.051715691897579255,2561.8,0.0,842.51,842.51,842.51,0.0,435.56,435.56,435.56,1,1,1,1,,,,,,,842.51
2019,imv_only_sum_unique_positive,17567,344.86,1,,191149.0008,0.023430470189587237,900.0,554.28,554.28,554.28,554.28,381.02,381.02,381.02,381.02,1,1,1,1,,,,,,,554.28
2019,imv_only_sum_unique_positive,17501,581.47,4,,136174.45930000002,0.016691856069654173,866.28,0.0,234.19,234.19,234.19,0.0,251.95,251.95,251.95,1,1,1,1,,,,,,,234.19
2019,imv_only_sum_unique_positive,6156,725.53,2,,98258.5279,0.012044235121283855,472.9,135.43,135.43,135.43,135.43,385.56,385.56,385.56,385.56,1,1,1,1,,,,,,,135.43
2019,imv_only_sum_unique_positive,17221,543.44,5,,93428.2048,0.011452148628929957,2274.83,0.0,171.92,171.92,171.92,0.0,0.0,0.0,0.0,1,1,0,0,,,,,,,171.92
2019,imv_only_sum_unique_positive,9442,549.83,4,,68849.7126,0.008439390903873082,1144.04,0.0,125.22,125.22,125.22,0.0,0.0,0.0,0.0,1,1,0,0,,,,,,,125.22
2019,imv_only_sum_unique_positive,17632,777.14,4,,54081.172600000005,0.006629107644397491,2187.68,69.59,69.59,69.59,69.59,0.0,0.0,0.0,0.0,1,1,0,0,,,,,,,69.59
