model,exposure_spec,outcome,year,rel_year,term,coef,se,ci_low,ci_high,pval_crv1,pval_wbt,pre_period,reference_year,n_obs,n_clusters,pretrend_wald_stat,pretrend_wald_p,lead_mean,lead_max_abs,post_mean,post_max_abs,lead_to_post_ratio,region_trends,expected_pre_years,estimated_pre_years,n_pretrend_terms_expected,n_pretrend_terms_estimated
alternative_exposure_event_study,exposure_composite_hybrid,matdep,2025,6,year::2025:_exposure,0.007375691430340567,0.0037378141046940706,-0.0005481204977043422,0.015299503358385477,0.06599608626372166,,False,2019,171933,17,1.011909271642831,0.6029297222950604,0.0009371583765698188,0.003611246639514072,0.009168414639551887,0.011474577630209107,0.31471717355475876,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap,2017,-2,year::2017:_exposure,0.003782692069108316,0.0015720222346072518,0.00045015380347076476,0.0071152303347458675,0.028561184253345973,,True,2019,171933,17,5.95081725347568,0.05102657891898509,0.001970652476386643,0.003782692069108316,0.002884027438473394,0.0041616477594209784,0.9089409502630786,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap,2018,-1,year::2018:_exposure,0.0001586128836649696,0.0017010549714413805,-0.0034474625645602728,0.003764688331890212,0.9268674721478956,,True,2019,171933,17,5.95081725347568,0.05102657891898509,0.001970652476386643,0.003782692069108316,0.002884027438473394,0.0041616477594209784,0.9089409502630786,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap,2019,0,reference,0.0,0.0,0.0,0.0,,,True,2019,171933,17,5.95081725347568,0.05102657891898509,0.001970652476386643,0.003782692069108316,0.002884027438473394,0.0041616477594209784,0.9089409502630786,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap,2021,2,year::2021:_exposure,0.0041616477594209784,0.002871021276244153,-0.0019246454582659712,0.010247940977107928,0.1665059492820795,,False,2019,171933,17,5.95081725347568,0.05102657891898509,0.001970652476386643,0.003782692069108316,0.002884027438473394,0.0041616477594209784,0.9089409502630786,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap,2022,3,year::2022:_exposure,0.002803466051406706,0.0021195940060021352,-0.0016898725141148286,0.00729680461692824,0.2045487252847229,,False,2019,171933,17,5.95081725347568,0.05102657891898509,0.001970652476386643,0.003782692069108316,0.002884027438473394,0.0041616477594209784,0.9089409502630786,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap,2023,4,year::2023:_exposure,0.00262805577573357,0.002590276232526564,-0.0028630845360463593,0.008119196087513499,0.3254014396217244,,False,2019,171933,17,5.95081725347568,0.05102657891898509,0.001970652476386643,0.003782692069108316,0.002884027438473394,0.0041616477594209784,0.9089409502630786,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap,2024,5,year::2024:_exposure,0.002674364397912073,0.0024171137784815486,-0.0024496879099116715,0.007798416705735818,0.2848995353587267,,False,2019,171933,17,5.95081725347568,0.05102657891898509,0.001970652476386643,0.003782692069108316,0.002884027438473394,0.0041616477594209784,0.9089409502630786,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap,2025,6,year::2025:_exposure,0.0021526032078936414,0.002360004901546775,-0.0028503836890835022,0.0071555901048707855,0.37524537852538375,,False,2019,171933,17,5.95081725347568,0.05102657891898509,0.001970652476386643,0.003782692069108316,0.002884027438473394,0.0041616477594209784,0.9089409502630786,False,"2017,2018","2017,2018",2,2
alternative_exposure_event_study,exposure_composite_hybrid,poverty_gap_sq,2017,-2,year::2017:_exposure,0.0023615443348341176,0.0013126829509684148,-0.0004212192091212195,0.005144307878789455,0.09090374724950667,,True,2019,171933,17,3.237767901245791,0.19811968709728628,0.0008575556252127588,0.0023615443348341176,0.0027303667433120986,0.0033977245473590326,0.6950370172501734,False,"2017,2018","2017,2018",2,2
