model,exposure_spec,exposure_label,outcome,outcome_label,year,rel_year,term,coef,se,ci_low,ci_high,ci_95,pval_crv1,pval_wbt,pretrend_wald_p,pre_period,reference_year,n_obs,n_clusters,coef_rounded,se_rounded,pval_crv1_rounded,pval_wbt_rounded
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,matdep,Severe material deprivation,2024,5,year::2024:_exposure,0.007141665735688228,0.0028618248165778694,0.0010748681415819082,0.01320846332979455,"[0.0011, 0.0132]",0.02388978415641474,,0.6230198285288635,False,2019,171933,17,0.0071,0.0029,0.0239,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,matdep,Severe material deprivation,2025,6,year::2025:_exposure,0.007665024343735375,0.0036974253599109316,-0.00017316727021486449,0.015503215957685614,"[-0.0002, 0.0155]",0.05467571752423006,,0.6230198285288635,False,2019,171933,17,0.0077,0.0037,0.0547,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty,At-risk-of-poverty,2017,-2,year::2017:_exposure,0.005631113274233697,0.003914241719925001,-0.002666708490268231,0.013928935038735624,"[-0.0027, 0.0139]",0.16953202816743707,,0.07677533436771077,True,2019,171933,17,0.0056,0.0039,0.1695,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty,At-risk-of-poverty,2018,-1,year::2018:_exposure,0.007386214277116384,0.0034346483426494446,0.00010508505457232711,0.01466734349966044,"[0.0001, 0.0147]",0.04714669172520081,,0.07677533436771077,True,2019,171933,17,0.0074,0.0034,0.0471,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty,At-risk-of-poverty,2019,0,reference,0.0,0.0,0.0,0.0,"[0.0, 0.0]",,,0.07677533436771077,True,2019,171933,17,0.0,0.0,,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty,At-risk-of-poverty,2021,2,year::2021:_exposure,0.006049382742090751,0.006739591364171549,-0.008237912705402322,0.020336678189583825,"[-0.0082, 0.0203]",0.38271278624566474,,0.07677533436771077,False,2019,171933,17,0.006,0.0067,0.3827,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty,At-risk-of-poverty,2022,3,year::2022:_exposure,0.0031103811317431634,0.004134023537949661,-0.0056533572734617215,0.01187411953694805,"[-0.0057, 0.0119]",0.462745296299109,,0.07677533436771077,False,2019,171933,17,0.0031,0.0041,0.4627,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty,At-risk-of-poverty,2023,4,year::2023:_exposure,0.005096712588108882,0.005395921604509977,-0.006342130215474274,0.016535555391692037,"[-0.0063, 0.0165]",0.35893540638427357,,0.07677533436771077,False,2019,171933,17,0.0051,0.0054,0.3589,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty,At-risk-of-poverty,2024,5,year::2024:_exposure,0.004801370007860065,0.004771601777825556,-0.005313973886725891,0.014916713902446022,"[-0.0053, 0.0149]",0.3292769195719878,,0.07677533436771077,False,2019,171933,17,0.0048,0.0048,0.3293,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty,At-risk-of-poverty,2025,6,year::2025:_exposure,0.002862661651853826,0.004212183315992336,-0.006066768081009683,0.011792091384717335,"[-0.0061, 0.0118]",0.5064626360634383,,0.07677533436771077,False,2019,171933,17,0.0029,0.0042,0.5065,
alternative_exposure_event_study,exposure_composite_hybrid,Composite hybrid,poverty_gap,Poverty gap,2017,-2,year::2017:_exposure,0.0036894358832037124,0.0014685936824352934,0.0005761563534062777,0.006802715413001147,"[0.0006, 0.0068]",0.023098768451465856,,0.04173471626122366,True,2019,171933,17,0.0037,0.0015,0.0231,
